   105.5      0.6792E-01  0.1931      0.7668E-01  0.5301E-01 -0.1466E-01
   106.0      0.6771E-01  0.1947      0.7498E-01  0.4955E-01 -0.1572E-01
   106.5      0.6746E-01  0.1961      0.7321E-01  0.4614E-01 -0.1675E-01
   107.0      0.6716E-01  0.1975      0.7136E-01  0.4278E-01 -0.1775E-01
   107.5      0.6681E-01  0.1987      0.6944E-01  0.3945E-01 -0.1871E-01
   108.0      0.6642E-01  0.1998      0.6746E-01  0.3618E-01 -0.1964E-01
   108.5      0.6600E-01  0.2008      0.6540E-01  0.3295E-01 -0.2053E-01
   109.0      0.6553E-01  0.2017      0.6328E-01  0.2978E-01 -0.2138E-01
   109.5      0.6502E-01  0.2025      0.6110E-01  0.2665E-01 -0.2220E-01
   110.0      0.6448E-01  0.2032      0.5885E-01  0.2358E-01 -0.2298E-01
   110.5      0.6390E-01  0.2037      0.5654E-01  0.2056E-01 -0.2372E-01
   111.0      0.6329E-01  0.2042      0.5417E-01  0.1759E-01 -0.2441E-01
   111.5      0.6265E-01  0.2046      0.5174E-01  0.1467E-01 -0.2507E-01
   112.0      0.6198E-01  0.2049      0.4926E-01  0.1182E-01 -0.2568E-01
   112.5      0.6128E-01  0.2051      0.4672E-01  0.9015E-02 -0.2625E-01
   113.0      0.6055E-01  0.2052      0.4412E-01  0.6270E-02 -0.2678E-01
   113.5      0.5980E-01  0.2052      0.4147E-01  0.3583E-02 -0.2726E-01
   114.0      0.5903E-01  0.2051      0.3878E-01  0.9543E-03 -0.2770E-01
   114.5      0.5823E-01  0.2049      0.3603E-01 -0.1615E-02 -0.2809E-01
   115.0      0.5741E-01  0.2047      0.3323E-01 -0.4124E-02 -0.2844E-01
   115.5      0.5657E-01  0.2043      0.3039E-01 -0.6572E-02 -0.2874E-01
   116.0      0.5572E-01  0.2039      0.2750E-01 -0.8958E-02 -0.2900E-01
   116.5      0.5485E-01  0.2034      0.2456E-01 -0.1128E-01 -0.2922E-01
   117.0      0.5397E-01  0.2028      0.2158E-01 -0.1354E-01 -0.2939E-01
   117.5      0.5307E-01  0.2022      0.1855E-01 -0.1574E-01 -0.2951E-01
   118.0      0.5217E-01  0.2014      0.1548E-01 -0.1787E-01 -0.2960E-01
   118.5      0.5125E-01  0.2006      0.1237E-01 -0.1994E-01 -0.2964E-01
   119.0      0.5032E-01  0.1997      0.9215E-02 -0.2194E-01 -0.2964E-01
   119.5      0.4939E-01  0.1988      0.6017E-02 -0.2388E-01 -0.2960E-01
   120.0      0.4845E-01  0.1977      0.2777E-02 -0.2575E-01 -0.2952E-01
   120.5      0.4751E-01  0.1966     -0.5043E-03 -0.2755E-01 -0.2940E-01
   121.0      0.4656E-01  0.1954     -0.3828E-02 -0.2929E-01 -0.2925E-01
   121.5      0.4562E-01  0.1941     -0.7193E-02 -0.3095E-01 -0.2906E-01
   122.0      0.4467E-01  0.1927     -0.1060E-01 -0.3255E-01 -0.2884E-01
   122.5      0.4372E-01  0.1913     -0.1405E-01 -0.3407E-01 -0.2859E-01
   123.0      0.4277E-01  0.1897     -0.1754E-01 -0.3553E-01 -0.2831E-01
   123.5      0.4183E-01  0.1881     -0.2108E-01 -0.3691E-01 -0.2800E-01
   124.0      0.4088E-01  0.1864     -0.2465E-01 -0.3822E-01 -0.2766E-01
   124.5      0.3995E-01  0.1847     -0.2827E-01 -0.3946E-01 -0.2731E-01
   125.0      0.3901E-01  0.1828     -0.3194E-01 -0.4063E-01 -0.2693E-01
   125.5      0.3808E-01  0.1809     -0.3564E-01 -0.4172E-01 -0.2653E-01
   126.0      0.3716E-01  0.1789     -0.3939E-01 -0.4274E-01 -0.2612E-01
   126.5      0.3625E-01  0.1768     -0.4319E-01 -0.4368E-01 -0.2569E-01
   127.0      0.3534E-01  0.1746     -0.4702E-01 -0.4455E-01 -0.2525E-01
   127.5      0.3444E-01  0.1724     -0.5091E-01 -0.4534E-01 -0.2479E-01
   128.0      0.3355E-01  0.1700     -0.5483E-01 -0.4605E-01 -0.2433E-01
   128.5      0.3267E-01  0.1676     -0.5880E-01 -0.4669E-01 -0.2386E-01
   129.0      0.3179E-01  0.1651     -0.6281E-01 -0.4724E-01 -0.2338E-01
   129.5      0.3093E-01  0.1625     -0.6686E-01 -0.4772E-01 -0.2290E-01
   130.0      0.3008E-01  0.1598     -0.7095E-01 -0.4811E-01 -0.2242E-01
   130.5      0.2924E-01  0.1569     -0.7509E-01 -0.4842E-01 -0.2193E-01
   131.0      0.2842E-01  0.1540     -0.7926E-01 -0.4865E-01 -0.2145E-01
   131.5      0.2760E-01  0.1510     -0.8347E-01 -0.4880E-01 -0.2096E-01
   132.0      0.2680E-01  0.1479     -0.8771E-01 -0.4885E-01 -0.2048E-01
   132.5      0.2600E-01  0.1447     -0.9198E-01 -0.4882E-01 -0.2000E-01
   133.0      0.2523E-01  0.1414     -0.9629E-01 -0.4871E-01 -0.1952E-01
   133.5      0.2446E-01  0.1380     -0.1006     -0.4850E-01 -0.1905E-01
   134.0      0.2371E-01  0.1344     -0.1050     -0.4820E-01 -0.1857E-01
